id,text,review
5249,it's not very good anymore and the aura of the place has become a little snotty,Bad
7192,"I went yesterday for happy hour to have birthday drinks. I had the house margarita for actually I had two they were good. I think I disappointed the bartender when I asked him why his margarita he was pushing was supposed to be so great. special as the way to go was busy, they also hosted a networking mixer right next to the main bar in addition to discounted beer at happy hour, they also offered free food, I thought those days were over but they kept a constant supply of hot chips, salsa veggie platter, cold wraps and one or two hot Mexican items, mini chimes and bean cheese nachos to come. of appetizers makes me wonder how good the menu was so I took a look, it looks pretty basic but tasty, I think it was all or less on the dinner menu according to the sign outside lunch, it may be commercialized Mexican food, but it's a step up from some places like Taco Bell and Baba Express for sure, the staff seemed competent and worked pretty well together even though they were busy, the staff was calm and prompt to serve which is a good thing they seem to recognize some customers as repeat customers which was also nice the lady the room next to the bar was fresh and clean in this madness as was the bar and all the spaces I could see I think I will return I think I might even become a fan of this place over time there seems to be a good mix of people and an awesome straight male clientele worth another look",Good
4702,"after reading a lot of reviews my expectations were pretty high, I'm a pretty big burger fan, I'll even order one at a fancy restaurant if I think I'll be good at that particular place, the burger was ok, a disappointment compared to what I thought I'd get actually, it tasted exactly like burger king, it even tasted like a burger king burger which in my opinion is not good at all, the fries were delicious, plentiful and very well seasoned, they did their job pretty well work. dinner for sure is a good time to look at the pictures on the wall they have contributed a lot to the look of the place and it also shows that the staff were quick and helpful and my order was ready in no time and I was there during lunch so overall it's a good lunch place for cheap and a fun dining experience but don't drive all the way here for the burgers if you live far away they are average at best frankly if you are willing to driving and want a good burger you are better at Hamburger Mill Ave or try the burger at Silly Up in Scottsdale very good",Bad
5710,"after being here a few times I would say most of the reviews were dead on the waiter was a replacement from another chain restaurant the poor guy was serving everyone which wasn't very busy running around apologizing and super fast paced after announcing we were there a guy came and seated us about a few minutes later unfortunately we were told he was the owner not too friendly to be fair they really never had great service the few times they been there, what keeps me from rarely coming back is their drunken noodles, they rock, we also went for the pumpkin curry starter reference, both more than made up for it the extremely slow service and normally unfriendly staff summary of the rest of the reviews the aquarium and others looked really clean although I saw them horrible before the bathroom was atrocious, dirty and disgusting.",Bad
290,"I liked the handmade tortillas, rich and salty, I thought the food was okay, I thought the service was okay, I'm not new to Mexican food, I know what I want when I say I want cheese, cilantro and tomatillo salsa, give it to me please, they charged me and an extra dollar to have a handful of quest fresco boo I liked the aqua a la mango and pineapple, super smooth and clean flavor, I might go back",Good
2496,"tagged just opened at the end of April so far I've been there twice, once for lunch and once for ice cream, both times I waited about a few minutes it's understandable considering their new one, I wanted to make my own type of sandwich and the older ladies said they don't do that, okay so I wanted to get the Arizona sandwich with a different bread, she says the bread change is really a sandwich and also didn't have any mayonnaise. to know that the flavors I want are gone, I should get backups of their items",Good
7720,"I read all the hype so decided to try the cycle, what a disappointment the portions were small and overpriced. The owner thinks she is the best thing after sliced ​​bread. She needs to go back to Vietnam to remember how real Vietnamese food is prepared, forget this place.",Very bad
131,"shame about the Mandalay noodle world, maybe if they had insisted on better service and played up the Burmese aspect they would have had better luck, who knows, they moved in and they are doing great, my wife and I stopped in yesterday, I had some sort of carne asama and a taco and both were average, their hot salsa took it up a notch, although my wife had something with diabolo in the name sorry, I will have to look the menu when I get home and I loved it, they do the usual menado on the weekends and everything else. the place looks more or less like a filibertos, but there's nothing wrong with that, the whole bill was lower, so the prices are good, quite clean, the cheap food is ok and the service is adequate. I wouldn't go out of my way to make it there, but if it's in your neighborhood it's worth a try, I'll probably stop here sometime.",Good
417,"we had a large group and they honored our reservation by having the tables ready at the appointed time instead of having them ready when we arrived we had a somewhat set menu the tofu balls were delicious the chicken satay was good we had a choice of starters I want to give them higher marks for their service but the spiciness between dishes was very inconsistent you can choose on a scale and finding a dish that suited the spiciness you wanted was hit or miss. is the spiciest too, we had a huge mess with the bill where they put all the appetizers on one bill for one table and none on ours, it was a complete disaster trying to figure out their timing for eating was so weird at the scheduled time had basically finished their dinner then the rest of the meals arrived then again dealing with people is a lot",Good
6998,"I went to the grand original and was happy to see they were opening the grand downtown within walking distance of mi casa so far. I was only able to go there on the weekend for brunch. I will say the food is good but the service on my last trip was quite lacking at one point. I sat for almost minutes between delivering the coffee and taking my order, which seemed to be the norm for the day in what was a fairly empty restaurant, which kept me from giving this star for sure.",Good
6681,"Rolling Hills is both an executive course and great for a quick and cheap round of golf, it's not an off-owner destination course at all, but a nice little local favorite. The front nine is the old course and is a bit like mini golf, a fun diversion. You can even hear the occasional strange sound of zoo animals hiding behind the trees along a few holes. The back nine is a newer build and is much more challenging and picturesque anyway, they both offer fantastic views across the valley and it's a great place for a quick play after work in just over an hour. I've only eaten at the clubhouse once, but my buddy and I liked our burgers and it's next to the green which is great for a little free entertainment",Good
3800,"the food was ok, smaller portions which is good friendly service, not the cleanest but a decent meal with good prices, would get stars if the food had just a bit more flavor",Good
1241,"the tortilla soup is not the business, that's all I tasted, so that's all I rate on this place",Bad
8336,"Amanda B organized a dim sum use here today, they do dim sum from a menu instead of carts and it works great. They also have a picture menu to look at with many items on it so people like me can get a better idea of ​​what to order just by choosing the photo of things they liked on a previous trip. We were pretty much the only ones there for quite a while and we had the full attention of the staff. I liked my choices a little better this time, experience helped and Marian H was helping me with the sauce pairings as there were several to choose from, I almost gave them one but for the toilets the fixtures had a lot of corrosion around them and in general the toilets were showing a lot of wear. the time the floor was quite deep in water I told the hostess about it and they had someone in there with a mop quickly, I would definitely go again",Good
9635,great bar with a friendly bartender named Bob,Good
3128,chicago style hot dog sign me up i just moved here from chicago and i have been dreaming of tortillas since i left where will i find anything even close to that in a i was hoping this would be it the hot dog wasn't that bad the fries on the other hand weren't that good my husband ordered a beef with giardiniera hot peppers and they were far from hot almost tasted marinated and the tiny sandwich was like a sandwich beef I didn't taste it but he said it just tasted like a sammy roast beef not the Chicago beef we are used to. One of these days we'll find a good chicago style restaurant here in a,Good
16,"we went on a Saturday afternoon and this place was incredibly empty, they had brunch specials including bloody brands and mimosas, but we were more in the mood for lunch except for the Bloody Mary, I had to try one, it came out in a full sized glass boo, but it was really tasty, said the husband remembered a sign outside the restaurant a few weeks ago that said they had an arrogant bastard and he got a one ounce bottle for hey that's not fair, next up, the wings which we were a little hesitant to order when the waitress informed us that they were seasoned but not in sauce so they can't be ordered hot, we asked for them crispy and the waitress even asked the cooks to put them back in for a few minutes when they came out not visibly crispy, these non traditional wings were actually pretty darn good the seasoning was a little spicy and salty with just a hint of sweet if I was in the mood for the tangy tangy flavor of the frank hot sauce they wouldn't cut it but otherwise they were good enough to go back for my starter, it was the titania salad and I was a little disappointed, the fish was a little dry and uninspired and the greens underneath were overdressed and wilted. I ate the greens around the fish and chose the almonds and tangerines but had to leave the porridge hidden under the fish, it wasn't bad enough to say I wouldn't go back but I won't look forward to my next trip.",Good
61,"I've always been a fan of Burlington's offerings, but I won't be shopping at this one again. I went to return a belt quite simply. Instead, I stood in the customer service queue for a few minutes thanks to a Burlington employee putting things aside. It took three other staff members to help him.",Very bad
5809,empty tables said minute wait ok minutes wait near the door bumping elbows with customers at the counter people at the counter were complaining that they had been there for a few minutes we left at that point,Very bad
7329,"i found the doctor through his website and called for an appointment the ladies who answer the phone are nice so i felt i made a good choice i was taken to the room and a lovely girl asked me questions and told me the doctor would be right he came in quickly and asked if i would mind if someone who was following him would be there the other guy came in with a medical assistant maybe no one had them presented. abrupt, it was very irritating as a patient to ask about serious topics like skin cancer and feeling blown away, he prescribed me a cream and came out a few minutes after seeing me and said he would have someone come with the script. He never told me how the cream worked or what it did. I actually prefer that doctors who care to take the time to answer my questions and make me feel comfortable don't take a few minutes to rush me into an appointment",Very bad
1126,"sorry I'm from southern California so I'm used to good Mexican food, we were excited to try this restaurant as we had read good things about it but the waiter was pompous and the food was mediocre. We were in a group of four and we all ordered different meals. The guacamole made from an avocado was the restaurant's in a scary place. the thermos elements at the sanctuary or at the real food kitchen",Bad
7975,"what are you all talking about, this place is horrible, there is a reason these sandwiches are, I can't believe so many people like this place, even though the place was full of Chinese and they are known for having different taste buds, you get a one inch piece of bread with a bunch of cheap stringy vegetables from what they said, there was meat there too, but I forgot to bring my microscope to check if there was one there, this place is like a middle school cafeteria right in the heart of the Tokyo slums. I don't know any Vietnamese city, please, homeless people save your neighborhoods, you are too good for this place, they have good milkshakes, but if you are really homeless, as you should be, if you go to Lee, you shouldn't buy milkshakes from the rich anyway, stick with the dollar menu.",Very bad
4670,"so a friend of mine went here last Friday and they were charged twice. The bartender took advantage of the situation and threw away the receipt to avoid writing off the amount she claimed and assumed was her tip on a bill. I get tipped, yeah I think I'll skip this place for sure.",Very bad
5259,"i was finally able to get here for breakfast, in my opinion i won't be coming back as we were walking to the place i said, now this is the kind of place we should take our visitors from out of town to and i thought nope, we went there today a wedding, there was no wait and we were seated quickly, we were informed that drinks were self serve as far as coffee, water, tea and lemonade. it was to our liking, I say it's still steep for a self serve drink in a one oz cup, he had the monte crista which he liked but wasn't blown away for the price, I had the French toast and it was only ok, I also ordered a side of sausage which I didn't like and it was for I think the links wow and once our food arrived the fly was everywhere, I'm not kidding when I say that I couldn't wait to get out of there, I left very disappointed and hungry, I will never come back or recommend it, but hey try it for yourself you might like it, I just think the price was too high for what we got",Bad
505,no cover and outdoor misters decent crowd overpriced drinks tiny dance floor good selection of bags for laughs it's a b club in a chain of c hotels in scottsdale iron chrissakes what more could you ask for my only problem was how dark they keep it in there the people in scottsdale are generally nice so a little more lighting in there isn't going to hurt business a bit overall there's nothing about this place that really stands out,Bad
3955,"We had been looking to purchase a unit here, looked at several units, then decided to rent for a while. We've been here almost a year, loved it at first, but had horrible noise issues for about months. Management will do nothing. The walls here belong to our neighbor who plays her music loudly in the morning almost every evening. to help, the ceilings are also very thin, you can easily hear those walking above you aesthetically, this place looks great, the gym is great too but the construction is horrible",Very bad
7990,"Walking into five guys' house, I was pretty excited and looking forward to my experience. I had never been to five guys before, so it was something new. My first reaction upon opening the doors was that the music was blaring too loud, at least the music was classic rock, which I didn't mind after walking around and looking at the easy to understand menu and waiting in line for a few minutes. everyone was moving a lot slower it was like everyone was moving in slow motion much to my dismay they didn't offer Dr Pepper my favorite soft drink I was surprised they offered other lesser known drinks but not Dr Pepper go after waiting about or a few minutes my food arrived in a bag a bag really I was planning to eat inside not going out even mcdonald's does better than that by rummaging through the bag I took out first the fries which were in a cup and I took a bite my first impression of the fries was that they were nothing special and too salty I like salt on my fries as it adds flavor but there was just too much salt as a result plus the portion was quite large I only finished about half of my fries now on the burger I paid for my meal so I was thinking it better be the best burger I have ever tasted in a long time when unwrapping the product in its foil packaging I noticed that the presentation of the burger was poor the burger didn't look appetizing at all almost disgusting like one in fact the cheese was dripping on the bun and I couldn't even see all the ingredients of the burger taking my first bite it didn't taste bad quite classic American burger I have to say it tasted pretty close to Wendy's at the end of my meal I wasn't impressed my stomach was greasy and I felt the need to go hiking in the mountains a few times, which I did because Tempe Butte is nearby, I felt my stomach almost about to reject it, it was that fat seriously, overall, five guys is way overpriced incredibly greasy and cringe-inducing, the atmosphere is nice, but so the two stars if you had to choose between five guys and participate are clear winners in all categories",Bad
8296,"the no substance core style can be summed up in their cheese plate pineapple melon grapes flocks of goat babble minis they even leave the wax for you and cubes of pepper jack and colby jack served with sesame crackers i can't win this gold they serve a lot of martinis as the name suggests very few of which actually contain the ingredients for a good martini but then again, now that I've described the cheese plate it should come as no surprise if you, dear reader decide to open a bar it's really quite simple get everyone drunk quickly and hire toilet attendants ready to throw soap in your customers hands oh hell no we are not in a recession the ferrari in advance was paid in cash i'm quite sure and that woman over there really ok that went downhill pretty quickly like my evening if you take it all away and look what it is the blue martini is a classy place to getting drunk to try to forget reality if that's your thing and you want to feel better about your age take a look",Good
3527,"wow, I can't believe this place gets so many good reviews. I was hauled here once by coworkers looking for a cheap meal, but what's the value of your lunch dollar when you don't even want to eat the food, dry, sticky rice, white meat, chicken not identifiable as such, and a sugary glaze that provided the only flavor, frankly it was disgusting and none of the dishes my coworkers had tasted better even though they looked good with them. I should know to stay away from restaurants that have pictures of their food on the wall. one star is only for fast and friendly service",Very bad
8169,"the hole in the rock was quite interesting but only for about a few minutes, it's not a hike at all but more of a walk on unpaved terrain once you're up there the view is pretty cool but the crowds of people, kids and rambunctious dogs detract from the magnificence and romance. I think it's a great place to take kids, but because of the ease it's a good thing it's located in Papago Park so you can go see the zoo or gardens or tomb hunt while you're there if you're going just to see the hole. kind of a waste of time",Good
8535,"This might be the scariest convenience store I've ever been to, I mean it's sandwiched between a strip mall and a giant dirt lot",Bad
2069,"I grew to love Apple, even though I always thought their products were expensive. When we lived in Seattle there was a Microsoft bias, but a large group of us all had Apple phones and that's a key part of Apple's history. absolutely brilliant, great customer service, love my new iphone and have had blackberries for years, maybe when they add facets to the pads I'll put myself up to the genius bar",Good
6696,"having grown up in Hong Kong and having eaten dim sum in London, my la de and Vancouver in fact I can confidently say I know my dim sum, a good selection of well executed dim sum when the carts arrive and there is anything left in it I give it stars for the food but the wait definitely detracted from the whole experience. the flow of diners throughout the week forces restaurants like Golden Buddha to rely heavily on additional wartime help on weekends. Dim sum takes some serious skill, so the chef always ends up doing most of the work. When we looked into the kitchen we saw a Chinese woman doing most of the cooking herself. relaxed usually no wait on weekends experienced chef prepares all dim sum himself so menus are much shorter but all the classics are on it, anything steamed is cooked to order so very fresh",Good
3740,"The manager complained a bit when I insisted he check his shelf before heading out to find a rare item. Their stock had been wrong before and of course it was wrong this time, but no apology of course and no acknowledgment that I was right to have him check his stock, otherwise selection is good overall but customer service can be a little iffy at times, easy access right next to the lake, pleasant walk in the southwest corner.",Good
8611,the wash is not finished the process of doing it is pathetic the ticket writers at the entrance move in slow motion they try to pump at every opportunity four backed up cars waiting to order their maintenance the crew is standing with no cars passing i would rather drive my dirty car then endure the agony of incompetent management,Very bad
8386,"In my continued search for good Chinese food in Phoenix, this place is a speed bump",Bad
3628,"I've been to a buffet like this before, but I will never go there again. The food looked fresh as we went through the food line selecting our favorites and stacking our bowl to the sky. We selected our sauces and put it back on the grill. The cook splashed our dishes with water quickly cooked the ingredients and put them back in a new bowl. and the sour soup because it's my favorite indie and the drink refills sitting to eat wasn't impressed, couldn't try a second spoon of soup as it was absolutely disgusting the bowl of ingredients were all bland maybe from the overuse of water when grilling and I'm pretty sure the tofu had gone bad the shards of meat my husband had selected also tasted like poultry. the selections that we could have taken leftovers home but chose to leave them are enough to say that I don't recommend it",Very bad
2714,"it was ok, we were a large group and we all enjoyed the starters including the table side, the biggest complaint was the poor stocking of their bar, no chivas, no samba, weak margaritas and although the service was good the food was just ok and the bar needs to be better stocked, there is room for improvement",Good
8733,"gets a solid star because they have the saddest, most delicious chocolate cake in the world, the best part is that just the reasonably sized slice of cake totally makes up for the boring, although sometimes satisfying, food, the chi skewers are pretty awesome for two people come with two huge drippings of chilli, cherry tomatoes on a bed of salad and rice pilaf, a lovely savory ruben sandwich is also a hit Friday if you don't like feta, stay at away from this place, they put it on just about anything they really believe in old adage, feta makes a betta",Good
6199,"I've never had soul food per se, but my husband woke up craving chicken and waffles and you can guess where we ended up, we were so excited that there was a cool helping on the menu, so we ordered that immediately. I don't know why all restaurants don't do this cool help, it's amazing, the service was okay, our waitress was friendly enough and the food came out quickly. side of the mac and cheese which wasn't great and I didn't eat much of it overall, I give this place a solid identity, I'll come back but mostly because my husband thought it was kind of wonderful",Good
5060,"stars for me, my first thought upon entering was wow, this is small, that's not necessarily a bad thing, it might necessarily be a good thing actually, I ordered a blush cocktail, gin, lemon juice, simple syrup and a splash of sloe gin, I'm pretty sure it was served in a sippy glass because I seemed to have trouble consuming it, but what I had was perfect for me and I would like another. I also opted for the special that night which was a filet sandwich with Polish Swiss watercress and charred onion while the Poland and onion sold me on it I didn't really get the Swiss and watercress it was good but could have been better with another cheese mho also tried the flock fries delicious and the mac and cheese not as delicious the mac and cheese was good but lacked the gooey cheese I crave we ended up with donuts Hot and salted caramel donuts were fantastic and it's hard not to love the butterscotch but the salty part was missing a touch more please, I had kind of forgotten about the grind but now that I remember it's worth a second visit",Good
6875,I'm one of those people who talks about birch gordon behind his back but I'm nice to his face I go and I still eat expensive but mediocre meals but like I just said I go my boyfriend once asked me why do it alone when you don't enjoy it. a container i don't even like after paying for it for myself lunch is more about going out and doing something else for an hour a day if anyone wants to go i will happily tag along and eat probably even though i know i won't like it at least there isn't much harm in that except for my wallet ps lori is the nicest and sweetest waitress ever and chatting with her makes up for the crappy food,Bad
4948,"way too expensive, they replaced the valve under my toilet, the float in the tank and the small water line going from the toilet to the new valve, it took them less than minutes and my bill was barely over. I priced all the parts at a plumbing store and they came out and my retail price they also charged me just for showing up at my house the plumber was knowledgeable I will give them that and if you really want to use these guys try getting a quote over the phone first.",Bad
573,"If Star of India is named after the historic ship that sailed from Britain to India, it is best to state at the outset that there is nothing interesting to remember about this place and there is little that keeps you afloat in the quagmire of ordinary dishes like many other Indian restaurants in the valley. The dish with condiments of homemade chutneys is usually the highlight of a meal, so experiences with ordering might be: which is Bryan but then manages to serve a new variation that is nothing more than pieces of chicken thrown into a hodgepodge of rice and vegetables. Discouragement from substandard and overpriced food might lead to the decision not to order dessert after all, as observed in other reviews and on the menu. If you visit this place, stick to the tandoori stuff and chef's specialties, but in that case the excitement of a full menu will be lost.",Good
5006,not really memorable but good reliable Chinese food I also like the space,Good
4145,"mediocre food, mine was really really salty, interesting place, but looks like a Colorado lodge, but what does this Arizona setting do, looks like a good place to go after work for a happy hour and hang out with friends solo for a nice dinner",Good
5640,the food was good I had the mare fruit with a red sauce and boy it is spicy so be warned everyone ordered the spaghetti pie which was the special that night it was ok my mom is better the service was good but the wait for a table was over an hour of course if it was a Saturday night and they have Glendale glitter so it was really busy the pizza is good I have already eaten it I am not the biggest fan of pizza at wood fire because it is always burned on the bottom,Good
283,"I was extremely excited to try the lobby given all the great reviews, but was unfortunately disappointed with the results. I'm a freak for chili burgers, good ones are very hard to find and the lobby chili burger was pretty boring with cinch style blah chili and like kind of crappy whiz cheese, I also ordered fries and a Chicago dog, the Chicago dog was overpriced and forgettable and the crinkle cut fries were reminiscent of tacos, which isn't really a bad thing, but considering this lobby is supposed to be a tasty quality burger place, fries frozen crinkles are kind of a half requested approach, the amount of salt on the fries was also enough to induce a stroke x finally, whoever the dude handed me my bag of food he was all like zippy, did I give you a cup of fry sauce, there were two orders of fries, a cup of sauce that was just a basic secret sauce, not a super good secret sauce to boot thanks pro but I don't need sauce favors secret",Bad
9807,"Overall this place isn't too bad for a quick Mexican restaurant, it's not like eating in a restaurant or anything like that, the food portions are pretty good and reasonably priced. I really liked their salsa and thought it was nice and tasty. I say this place is a small step down from Filbert, the staff here were really rude, they seemed like they wanted to rush everyone.",Good
5631,"Dr. Fish is a good oral surgeon but his financial practices are shady, he gave us a high estimate for the surgery k we had to pay k before the surgery, he then lowered the estimate after the surgery but refused to credit our card. We had insurance that paid k two months later. fight him for reimbursement his office worker said oh insurance because I don't like paying hmmwhy contract with them then I would say look elsewhere",Bad
8191,"Cherubini is a clean and comfortable cafe, the employees are friendly but no more so than any other cafe I have been to. I had a decaf coffee, which was just okay, nothing to complain about but not particularly remarkable. I tasted elevated donuts with maple cherry glazed cake. so I don't mind, it's just a little too much kudos for keeping looking good and a free woman, but I won't go out of my way to visit Cherubini again",Good
6207,"surprised this place isn't closed now, I went there once when I first started going because and never came back, their ingredients aren't fresh, the gyro meat tastes old and decrepit, they really need to hire better pita makers who don't look like drug addicts and dropouts, my pita was falling apart before it was even handed to me literally by the time I put it at the table it was soggy and wasn't even worth eating.",Very bad
9394,"not really hot sex on a set but good food, good beer and good music, that's a lot",Good
8058,pretty good place where you never know who your server is because several different people are waiting for you the service can be slow at times which can get annoying the space is quite big bigger than it looks from the street the food was solo,Good
9833,"my significant other had a restaurantcom bundle discount coupon that could sum up the entire trip. I haven't been to many restaurants that participate in restaurantcom that are decent at all. I mean, I wasn't expecting much from this place. I shouldn't have expected anything here. salad with the boolgogee but it was also obvious that there wasn't enough meat to justify a price because the salad and rice probably didn't cost more than doing oh the sushi, all the sushi we had was either super plain or super spicy by spicy, I mean there were just too many tastes at once and it was too overwhelming. bite we paid for the food even after the coupon and i honestly think even at the price it might be a bit of a rip off considering you can get better quality sushi cheaper by the rip this place is a ripoff for sushi in my opinion it's not good enough to justify the high price the sad thing is the interior is very well done if the food was really good this place would be extremely worth it",Very bad
1607,"about to give one star I thought it was because I enjoyed the fresh and open interior of the main restaurant as far as the food which is one star, while having just stopped at the ranch market to do some shopping I was going to eat at the market itself but decided to maybe try a place I had never tried nearby. I took my groceries to the car, decided that since I hadn't tried traditions yet, I would give them a try. I enjoy the food at the ranch market, tasty and authentic, because they are connected. I thought the food would be the same, I was wrong, I don't know who they cook here, but with all the good stuff they have next door it should be a lot better. Salsa should have been the first customer. tacos and i noticed they only really had them on the appetizer menu because street tacos also wanted to have a spit, i thought with it i will get the sampler platter and add a taco, the platter came with mini chimes, mini iquitos, mini cheese enchiladas and a chicken and beef option, everything looked good when it came out, i enjoyed the taco first, the last thing i had to enjoy on this culinary outing, then digging into the chicken enchiladas, the sauce was a mole, it wasn't. a good idea somehow too sweet from someone's idea of a mole yes just because a mole has chocolate doesn't mean it's chocolate sauce and the chicken stringy bland a bit tough everything followed bland not very authentic someone's idea of mexican food it all reminded me of something I would have if in the midwest somewhere and wanted a mexican footnote arizona the only saving grace of this meal was that it was happy hour on a Saturday and the platter was off and the taco was a dollar so I left to pay only instead of continuing to eat at the market I will pass on the traditions",Bad
4867,"the night was dark and foggy a winter's eve which started with the promise a quick trip to the yelp site quickly revealed that the restaurant in tempe was in fact a brewery this delighted my boyfriend a beer connoisseur and me too being a fan of highly rated restaurants and anything that makes my man happy so we headed to the four peaks with high expectations and high spirits alas our hopes were dashed almost from the start the hostesses greeted us from the sidewalk, they were extremely young and scantily clad in low cut, low cut jeans that didn't cover their clearly illegal butts, the place was packed so we grabbed a tag and went to the bar for our first round, the bartender despite a full house noticed us almost immediately and took our orders the only quick service we received all night the beers well the kilt lifter was a fine example of Scottish shilling beer but the spa raj was heavy on acetyls and but otherwise, a reasonable attempt at an english topknot spa was above average spa with a pleasant grapefruit aroma by the time we were seated we were happily giddy from the beers unfortunately it took almost a few minutes for the waitress to take our orders and another before our meals arrived the food was ok although the side orders were botched we noticed the very nice disposable napkins which were durable but soft some of the nicest napkins I have ever disposable nature views overall, a good people watching experience very loud and crowded with terrible service, adequate beer and generic but palatable food, wouldn't we go back unless invited by good friends overrated",Bad
5938,"wow, not in a good way, the dashiki was good because all they did was cut it, but it was everything else that made me wish I became real Chinese, not Chinese, making sushi culture thieves ps snow crab is not the main ingredient in every roll",Very bad
3851,"The buffet is excellent, good choice of food, even for me the picky vegetarian naan has a great choice of food plain or garlic naan usually tastes good on the buffet alone. I would have given stars, but I may not return for dinner or takeout. my naan was burnt for that, they only have one good spot for the lunch buffet",Good
6360,"Dear Arizona Cardinals, can you please pull yourself together and win games similar to last night so the Phoenicians will love you and you can finally build a fan base while I half enjoyed watching you spank the St. Louis Rams yesterday in the last game of the season while scoring the most points in a Cardinals game in years. shit ears, you remind me of a rich socialite in rolls with no manners, you have a nice expensive mansion but you still seem to be on the wrong side of the tracks, tell your landlords to stop being so cheap, strengthen your roster, spend some money and take some risks and the everlasting glory years might be around the corner last night, one of your jaded and cynical fans said to my friends in rams jerseys in the parking lot thank you for being rubbish today we usually suck and everything but your team was way worse funny and defeatist attitude but what do you expect i'll be here waiting and cheering and hoping there will always be next season five stars for trying one star for the shitty property",Good
7638,"the bar itself, especially the outside area, is really nice in the colder months, but it's also close to the university so can get overcrowded with snotty hipsters, sometimes a good place to socialize with reasonable prices and yum oysters",Good
129,"I think the Days Inn Tempe is best described as a place where you can buy the right to sleep for a while. I booked my night on Travelocity for a non-smoking room, but when I entered the room I almost choked, it was disgusting. I have never had a smoking hotel room before and I will make sure not to do so again. have a corkscrew no, Coors Light, these are the towels that looked like they were made of cow's tongue and they missed our makeup call one morning which made me late for a training class that cost me approx. I'm giving one star in addition to the minimum nectar rating because I was able to drink cheap beer by the pool in degree weather for days and there are a few good places to eat and two dollar stores very close by, the dollar store had a corkscrew",Bad
5916,"I thought Saturday night would be busy at midday but to our surprise it was just getting started, we don't like to go there too often as it seems a lot of older people go, not that I'm a spring chicken, the waiter was efficient, he never told us his name but memorized our order, he made sure our drink glasses were filled at all times when he brought out the bread, there were only three pieces of different types of carrot bread and a other guy we had to ask for another order. My daughter had the chicken pot pie which had pieces of chicken in it. but the sad thing was the crust was only on the top which was golden brown for her, it was fine my wife had the small sirloin steak which came with salad and asparagus, she ordered it medium rare and it was a bit too pink but still edible. a little salty for me but bearable if you looked at the lamb shank you would mistake it for a turkey drumstick",Good
3752,the price is a little high for me they don't give enough bean sprouts without asking for more the broth which is a little too sweet for me too,Bad
9013,"if you have ever eaten at an outstanding German restaurant you will be ruined for life years ago it would have had stars but after being turned on at a little gem in Gibson City I called the barn tube. My appreciation for fatty meat and spices stuffed into intestine sitting on a bed of sauerkraut and red cabbage was forever changed. Wally World, probably the biggest problem was when they brought out the brown mustard still in a plastic container, my meal was the Nuernbergerkassler combo for one and I had enough for breakfast the next day, their sausages seem to be of lower quality than the sunflower ones and the red cabbage had pork cartilages in it, not that I mind a little pork fat in my cabbage but no chunks and definitely no cartilages. Best part of any of our meals, they have a nice selection of good beers on tap without aventin but if the food was anything other than German it would get stars, it's nice to have a place to get a schnitzel when I'm in the area but I wouldn't go out of my way to eat here",Good
688,"I love German food and as far as food goes at Bavarian Point, they had some great dishes. The only reason I give the restaurant two stars instead of one is the food. Their rind roulade was very good and the red cabbage and spaetzle were excellent, but the quality of the food was compromised by the poor service. walk up to our table to take our drink orders and when she did she was complaining about something and generally looked upset when my wife ordered a beer the waitress told her it would be more expensive because it wasn't available on tap now that might be useful information but the way she told my wife was provocative rather than helpful trust me we gave her no reason to be so sour it was clear that this particular waitress was clearly unhappy, whether with her job or her life, it's hard to say it's really a shame because the food was good but why would anyone want to eat at a restaurant whose employees are nowhere to be found or miserable, not me",Bad
9936,"what can I say, I'm a bargain shopper, I'm not cheap, but I get more satisfaction from getting a good deal than from spending a ton of money on a name brand item at Nordstrom or Sax Five. That being said you may find a pair of shoes you'll like here but the selection is just okay and its generally full retail price most of the time they have a two for one deal or get the second pair half price it's still never really a good deal.",Bad
9238,Pei Wei glorified,Good
1423,"I haven't been to Fuddruckers in about years now, I know why the cashier was nice and very helpful. I ordered a bacon and cheese burger combo, the fries were only warm, not hot, the burger wasn't very tasty and it was full of pieces of gristle, you know, the ones that stick between your teeth, lots of trash on the floor after we finished, someone came up and asked me how I was told here about the fries and she offered to buy me more.",Very bad
9961,"I can see why everyone loves this place who wouldn't be okay with so many fresh creamy choices, unless I'm very unlucky and visit on a bad day. This place is on a steep descent. My husband ordered one flavored with strawberry and kiwi and chocolate peanut butter.",Good
4065,"I prefer going to Amado, the only thing good here is the bean dip and I only say that so I have something nice to say.",Bad
4118,"I would normally give this place stars because I've been a regular here for about a year, cheap drinks, great crowd and good music, except I had my first bad experience here the other Sunday that was granted to me and all the other people at my job were pretty loud after a spring training game on Sunday afternoon. Maybe it was the girls laughing a little too much or we were having too much fun for a barbet dive. I will continue to come to this place once I avoid the embarrassment of telling people at work that I know this cool bar only to be treated so rudely in a way that is too snobbish for a Sunday afternoon bartender",Bad
